-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME|COLUMN_NAME                                                        |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                                    |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30103|any    |SAPS4D     |MARA      |INHBR                                                              |       1|           1|    13|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |INHME                                                              |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |IPMIPPRODUCT                                                       |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |IPRKZ                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KOSCH                                                              |       1|           1|    18|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KUNNR                                                              |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZEFF                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZGVH                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZKFG                                                              |       1|           2|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZKUP                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZNFM                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZREV                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZUMW                                                              |       1|           2|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |KZWSM                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LABOR                                                              |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LAEDA                                                              |       1|          61|     8|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LAENG                                                              |       1|         308|    13|RLE        |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LIQDT                                                              |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LOGLEV_RETO                                                        |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LOGUNIT                                                            |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |LVORM                                                              |       1|           2|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|             48|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAGRV                                                              |       1|           2|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MANDT                                                              |       1|           1|     3|RLE        |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|           1070|         1070|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MATFI                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MATKL                                                              |       1|         318|     9|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.08|         0.0|          0|          16737|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MATNR                                                              |       1|       61835|    40|DEFAULT    |FULL      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.78|        0.24|          0|      266936593|       107589|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXB                                                               |       1|           1|    15|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXC                                                               |       1|           1|    15|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXC_TOL                                                           |       1|           1|     3|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXDIM_UOM                                                         |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXH                                                               |       1|           1|    15|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MAXL                                                               |       1|           1|    15|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MBRSH                                                              |       1|           3|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MCOND                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MEABM                                                              |       1|           4|     3|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MEDIUM                                                             |       1|           1|     6|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MEINS                                                              |       1|          19|     3|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.03|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MFRGR                                                              |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MFRNR                                                              |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MFRPN                                                              |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MHDHB                                                              |       1|          30|     4|RLE        |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MHDLP                                                              |       1|           1|     3|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MHDRZ                                                              |       1|           3|     4|RLE        |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MLGUT                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MPROF                                                              |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MSBOOKPARTNO                                                       |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MSTAE                                                              |       1|           3|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MSTAV                                                              |       1|           3|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MSTDE                                                              |       1|         285|     8|SPARSE     |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MSTDV                                                              |       1|         284|     8|SPARSE     |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MTART                                                              |       1|          10|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.03|         0.0|          0|         105180|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |MTPOS_MARA                                                         |       1|           6|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |NORMT                                                              |       1|           1|    18|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |NRFHG                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |NSNID                                                              |       1|           1|     9|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |NTGEW                                                              |       1|        5313|    13|DEFAULT    |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.19|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |NUMTP                                                              |       1|           5|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |OVLPN                                                              |       1|           1|    32|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PACKCODE                                                           |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PICNUM                                                             |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PILFERABLE                                                         |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PLGTP                                                              |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PMATA                                                              |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PRDHA                                                              |       1|         384|    18|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.07|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PROFL                                                              |       1|           3|     3|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PRZUS                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PSM_CODE                                                           |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PSTAT                                                              |       1|         235|    15|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.05|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |PS_SMARTFORM                                                       |       1|           1|    30|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |QGRP                                                               |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |QMPUR                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |QQTIME                                                             |       1|           1|     3|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |QQTIMEUOM                                                          |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |RAUBE                                                              |       1|           2|     2|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |RBNRM                                                              |       1|           1|     9|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |RDMHD                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |RETDELC                                                            |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |RMATP                                                              |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SAISJ                                                              |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SAISO                                                              |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SAITY                                                              |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SATNR                                                              |       1|          22|    40|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|           2344|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_MATID_GUID16                                                   |       1|       61835|    16|DEFAULT    |NONE      |VARBINARY(RAW)  |                 |     1|NO      |                                            |         0.5|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_MATID_GUID22                                                   |       1|       61835|    22|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.75|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_MATURITY_DUR                                                   |       1|           1|    11|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_PUOM                                                           |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_SHLF_LFE_REQ_MAX                                               |       1|           1|    11|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SCM_SHLF_LFE_REQ_MIN                                               |       1|           1|    11|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SERIAL                                                             |       1|           2|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SERLV                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SGT_COVSA                                                          |       1|           1|     8|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SGT_CSGR                                                           |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SGT_REL                                                            |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SGT_SCOPE                                                          |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SGT_STAT                                                           |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SIZE1                                                              |       1|           1|    18|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SIZE1_ATINN                                                        |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SIZE2                                                              |       1|           1|    18|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SIZE2_ATINN                                                        |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SLED_BBD                                                           |       1|           2|     1|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SPART                                                              |       1|           2|     2|INDIRECT   |BLOCK     |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |SPROF                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |STFAK                                                              |       1|           1|     5|PREFIXED   |NONE      |SMALLINT(INT)   |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |STOFF                                                              |       1|           1|    40|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |TAKLV                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |TARE_VAR                                                           |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |TEMPB                                                              |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |TEXTILE_COMP_IND                                                   |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |TRAGR                                                              |       1|           2|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VABME                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VARID                                                              |       1|           1|    16|PREFIXED   |NONE      |VARBINARY(RAW)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VHART                                                              |       1|           4|     4|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VOLEH                                                              |       1|           6|     3|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VOLTO                                                              |       1|           1|     3|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VOLUM                                                              |       1|         347|    13|RLE        |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.02|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VPREH                                                              |       1|           1|     5|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VPSTA                                                              |       1|         339|    15|RLE        |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.06|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |VTYPE                                                              |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |WEORA                                                              |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
|any |30103|any    |SAPS4D     |MARA      |WESCH                                                              |       1|           1|    13|PREFIXED   |NONE      |DECIMAL(FIXED)  |                 |     1|NO      |                                            |        0.01|         0.0|          0|              0|            0|2021/08/30 23:15:28|
