SNAPSHOT_TIME;HOST;TABLE_NAME;PART_CNT;ROW_NUM;ROW_PCT;TOTAL_GB;MEM_PCT;MAIN_GB;DELTA_GB;DRAM_GB;PMEM_GB;MERGES;LOADED;DISK_GB;PAGE_COUNT
2021/08/30 08:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165797;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 08:00:00;s4hd1prd;SAPS4D.MARA;  1;       61831;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 09:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23089274; 97.13;      2.09; 97.67;      2.08;      0.01;      2.09;      0.00;  0;PARTIALLY;;
2021/08/30 09:00:00;s4hd1prd;SAPS4D.MARC;  1;      452523;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 09:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165826;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 09:00:00;s4hd1prd;SAPS4D.MARA;  1;       61834;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 10:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23091336; 97.13;      2.09; 97.68;      2.08;      0.01;      2.09;      0.00;  0;PARTIALLY;;
2021/08/30 10:00:00;s4hd1prd;SAPS4D.MARC;  1;      452534;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 10:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165861;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 10:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  3;PARTIALLY;;
2021/08/30 11:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23093074; 97.13;      2.09; 97.68;      2.08;      0.01;      2.09;      0.00;  0;PARTIALLY;      3.25;      4917
2021/08/30 11:00:00;s4hd1prd;SAPS4D.MARC;  1;      452534;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;      0.02;       817
2021/08/30 11:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165882;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;      0.01;       624
2021/08/30 11:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 12:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23094973; 97.13;      2.10; 97.68;      2.08;      0.01;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 12:00:00;s4hd1prd;SAPS4D.MARC;  1;      452534;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 12:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165897;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 12:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 13:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23096917; 97.13;      2.10; 97.68;      2.08;      0.01;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 13:00:00;s4hd1prd;SAPS4D.MARC;  1;      452535;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 13:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165923;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  1;PARTIALLY;;
2021/08/30 13:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 14:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23099165; 97.13;      2.10; 97.68;      2.08;      0.01;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 14:00:00;s4hd1prd;SAPS4D.MARC;  1;      452535;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 14:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165955;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 14:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 15:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23101505; 97.13;      2.10; 97.68;      2.08;      0.01;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 15:00:00;s4hd1prd;SAPS4D.MARC;  1;      452535;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 15:00:00;s4hd1prd;SAPS4D.EKKO;  1;      165978;  0.69;      0.01;  0.68;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 15:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.26;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 16:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23106034; 97.13;      2.10; 97.69;      2.08;      0.01;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 16:00:00;s4hd1prd;SAPS4D.MARC;  1;      452536;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 16:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166000;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 16:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 17:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23107375; 97.13;      2.10; 97.69;      2.08;      0.02;      2.10;      0.00;  0;PARTIALLY;      3.25;      4975
2021/08/30 17:00:00;s4hd1prd;SAPS4D.MARC;  1;      452536;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;      0.02;       818
2021/08/30 17:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166013;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;      0.01;       626
2021/08/30 17:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 18:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23110206; 97.14;      2.10; 97.69;      2.08;      0.02;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 18:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 18:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166019;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 18:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 19:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23111458; 97.14;      2.10; 97.69;      2.08;      0.02;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 19:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.22;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 19:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 19:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 20:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23113163; 97.14;      2.10; 97.64;      2.08;      0.02;      2.10;      0.00;  0;PARTIALLY;;
2021/08/30 20:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 20:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 20:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 21:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23114209; 97.14;      2.11; 97.65;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/30 21:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 21:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 21:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 22:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23115347; 97.14;      2.11; 97.65;      2.08;      0.02;      2.11;      0.00;  0;PARTIALLY;;
2021/08/30 22:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;;
2021/08/30 22:00:00;s4hd1prd;SAPS4D.EKKO;  1;      166027;  0.69;      0.01;  0.67;      0.01;      0.00;      0.01;      0.00;  0;PARTIALLY;;
2021/08/30 22:00:00;s4hd1prd;SAPS4D.MARA;  1;       61835;  0.25;      0.00;  0.40;      0.00;      0.00;      0.00;      0.00;  0;PARTIALLY;;
2021/08/30 23:00:00;s4hd1prd;SAPS4D.MATDOC;  1;    23115940; 97.14;      2.11; 97.65;      2.08;      0.02;      2.11;      0.00; -3;PARTIALLY;      3.25;      5000
2021/08/30 23:00:00;s4hd1prd;SAPS4D.MARC;  1;      452538;  1.90;      0.02;  1.26;      0.02;      0.00;      0.02;      0.00;  0;PARTIALLY;      0.02;       831
