SNAPSHOT_TIME;SAMPLES;PCT;HOST;PORT;NM;STATEMENT_HASH;THREAD_TYPE;THREAD_STATE;LOCK_NAME;THREAD_METHOD;THREAD_DETAIL;DB_USER;APP_NAME;APP_USER;APP_SOURCE;LOCKS_OWNED;CLIENT_IP;ROOT_STATEMENT_HASH
2021/08/30 22:00:00;      1; 11.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;DEACOX;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;     15; 62.50;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      2;  8.33;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      2;  8.33;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      1;  4.16;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ParallelFor Job;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      1;  4.16;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      1;  4.16;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      1;  4.16;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JDORAY;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:50:00;      1;  4.16;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;     16; 15.23;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;     16; 15.23;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;     16; 15.23;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;     16; 15.23;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;TransformDictJob;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;     16; 15.23;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      2;  1.90;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;AVARLITSKIY;CL_APOC_OUTPUT_TYPE_CONFIG====CP:314;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JDORAY;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;JDORAY;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:40:00;      1;  0.95;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;     16; 61.53;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;JDORAY;/1BCDWB/SAPLSM00000042:3796;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      3; 11.53;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;JDORAY;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      2;  7.69;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;/1BCDWB/SAPLSM00000042:3796;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      1;  3.84;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      1;  3.84;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      1;  3.84;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JDORAY;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      1;  3.84;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;JDORAY;/1BCDWB/SAPLSM00000042:3796;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:30:00;      1;  3.84;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;JDORAY;/1BCDWB/SAPLSM00000042:3796;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;     16; 76.19;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;ReadPartsJob;any;SAPS4D;ABAP:S4P;1100-BRAKE1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-WRAP1;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.61;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-BRAKE1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1100-BRAKE1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:20:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1100-BRAKE1;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.62;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:00:00;     16; 76.19;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:00:00;      2;  9.52;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:00:00;      2;  9.52;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 21:00:00;      1;  4.76;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;     16; 40.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;InvIndexJob;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;     10; 25.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;KEGILBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      6; 15.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;KEGILBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      2;  5.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;KEGILBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      2;  5.00;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;KEGILBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      1;  2.50;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;KEGILBERT;CL_SUID_ORGANIZATION==========CP:986;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      1;  2.50;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      1;  2.50;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:50:00;      1;  2.50;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_FDT_PERSISTENCE============CP:6040;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;     15; 23.80;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;     12; 19.04;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      9; 14.28;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PredicateEvaluatorJob;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      7; 11.11;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      4;  6.34;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;CSPlanExecutorWaitForResult;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      2;  3.17;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Job Exec Waiting;JobBarrier Wait for Jobs;PlanExecutor calc;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      1;  1.58;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1300-WRAP1E;CL_MM_IM_OUTPUT_CALLBACK======CP:655;;10.240.129.63;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      1;  1.58;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      1;  1.58;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;WorkerJob;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.85;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:40:00;      1;  1.58;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;SqlExecutor;Job Exec Waiting;CSPlanExecutorWaitForResult;ExecutePrepared;any;SAPS4D;ABAP:S4P;1400-AUTOLBL;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.146;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:30:00;     16; 59.25;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;InvIndexJob;any;SAPS4D;ABAP:S4P;CDAVIS;CL_MM_IM_OUTPUT_CALLBACK======CP:336;;10.240.129.130;7e7a8751eb44e4b10d1380c2d2b22216
2021/08/30 20:30:00;      2;  7.40;s4hd1prd;30103;an;7e7a8751eb44e4b10d1380c2d2b22216;JobWorker;Running;?;PlanExecutor calc;any;SAPS4D;ABAP:S4P;CDAVIS;CL_FDT_PERSISTENCE============CP:7161;;10.240.129.50;7e7a8751eb44e4b10d1380c2d2b22216
